Company Name,Industry,Symbol,Series,ISIN Code,Index Name,Company
HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE,EQ,INE795G01014,ind_nifty200list,
Havells India Ltd.,Consumer Durables,HAVELLS,EQ,INE176B01034,ind_nifty200list,
Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026,ind_nifty200list,
Hindalco Industries Ltd.,Metals & Mining,HINDALCO,EQ,INE038A01020,ind_nifty200list,
Hindustan Aeronautics Ltd.,Capital Goods,HAL,EQ,INE066F01020,ind_nifty200list,
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015,ind_nifty200list,
Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR,EQ,INE030A01027,ind_nifty200list,
ICICI Bank Ltd.,Financial Services,ICICIBANK,EQ,INE090A01021,ind_nifty200list,
ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017,ind_nifty200list,
ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI,EQ,INE726G01019,ind_nifty200list,
IDBI Bank Ltd.,Financial Services,IDBI,EQ,INE008A01015,ind_nifty200list,
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019,ind_nifty200list,
ITC Ltd.,Fast Moving Consumer Goods,ITC,EQ,INE154A01025,ind_nifty200list,
Indian Bank,Financial Services,INDIANB,EQ,INE562A01011,ind_nifty200list,
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029,ind_nifty200list,
Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010,ind_nifty200list,
Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC,EQ,INE335Y01020,ind_nifty200list,
Indian Railway Finance Corporation Ltd.,Financial Services,IRFC,EQ,INE053F01010,ind_nifty200list,
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027,ind_nifty200list,
Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017,ind_nifty200list,
IndusInd Bank Ltd.,Financial Services,INDUSINDBK,EQ,INE095A01012,ind_nifty200list,
Info Edge (India) Ltd.,Consumer Services,NAUKRI,EQ,INE663F01024,ind_nifty200list,
Infosys Ltd.,Information Technology,INFY,EQ,INE009A01021,ind_nifty200list,
InterGlobe Aviation Ltd.,Services,INDIGO,EQ,INE646L01027,ind_nifty200list,
Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038,ind_nifty200list,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,ind_nifty200list,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,ind_nifty200list,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,ind_nifty200list,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,ind_nifty200list,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,ind_nifty200list,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,ind_nifty200list,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,ind_nifty200list,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,ind_nifty200list,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,ind_nifty200list,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,ind_nifty200list,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,ind_nifty200list,
LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026,ind_nifty200list,
LTIMindtree Ltd.,Information Technology,LTIM,EQ,INE214T01019,ind_nifty200list,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,ind_nifty200list,
Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028,ind_nifty200list,
Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017,ind_nifty200list,
Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037,ind_nifty200list,
MRF Ltd.,Automobile and Auto Components,MRF,EQ,INE883A01011,ind_nifty200list,
Macrotech Developers Ltd.,Realty,LODHA,EQ,INE670K01029,ind_nifty200list,
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN,EQ,INE774D01024,ind_nifty200list,
Mahindra & Mahindra Ltd.,Automobile and Auto Components,M&M,EQ,INE101A01026,ind_nifty200list,
Mankind Pharma Ltd.,Healthcare,MANKIND,EQ,INE634S01028,ind_nifty200list,
Marico Ltd.,Fast Moving Consumer Goods,MARICO,EQ,INE196A01026,ind_nifty200list,
Maruti Suzuki India Ltd.,Automobile and Auto Components,MARUTI,EQ,INE585B01010,ind_nifty200list,
Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020,ind_nifty200list,
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH,EQ,INE027H01010,ind_nifty200list,
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK,EQ,INE249Z01012,ind_nifty200list,
MphasiS Ltd.,Information Technology,MPHASIS,EQ,INE356A01018,ind_nifty200list,
NHPC Ltd.,Power,NHPC,EQ,INE848E01016,ind_nifty200list,
NMDC Ltd.,Metals & Mining,NMDC,EQ,INE584A01023,ind_nifty200list,
NTPC Ltd.,Power,NTPC,EQ,INE733E01010,ind_nifty200list,
Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND,EQ,INE239A01024,ind_nifty200list,
Oberoi Realty Ltd.,Realty,OBEROIRLTY,EQ,INE093I01010,ind_nifty200list,
Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC,EQ,INE213A01029,ind_nifty200list,
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL,EQ,INE274J01014,ind_nifty200list,
One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020,ind_nifty200list,
Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027,ind_nifty200list,
PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026,ind_nifty200list,
PI Industries Ltd.,Chemicals,PIIND,EQ,INE603J01030,ind_nifty200list,
Page Industries Ltd.,Textiles,PAGEIND,EQ,INE761H01022,ind_nifty200list,
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI,EQ,INE619A01035,ind_nifty200list,
Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021,ind_nifty200list,
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014,ind_nifty200list,
Pidilite Industries Ltd.,Chemicals,PIDILITIND,EQ,INE318A01026,ind_nifty200list,
Piramal Enterprises Ltd.,Financial Services,PEL,EQ,INE140A01024,ind_nifty200list,
Polycab India Ltd.,Capital Goods,POLYCAB,EQ,INE455K01017,ind_nifty200list,
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022,ind_nifty200list,
Power Finance Corporation Ltd.,Financial Services,PFC,EQ,INE134E01011,ind_nifty200list,
Power Grid Corporation of India Ltd.,Power,POWERGRID,EQ,INE752E01010,ind_nifty200list,
Prestige Estates Projects Ltd.,Realty,PRESTIGE,EQ,INE811K01011,ind_nifty200list,
Punjab National Bank,Financial Services,PNB,EQ,INE160A01022,ind_nifty200list,
REC Ltd.,Financial Services,RECLTD,EQ,INE020B01018,ind_nifty200list,
Rail Vikas Nigam Ltd.,Construction,RVNL,EQ,INE415G01027,ind_nifty200list,
Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE,EQ,INE002A01018,ind_nifty200list,
SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016,ind_nifty200list,
SBI Life Insurance Company Ltd.,Financial Services,SBILIFE,EQ,INE123W01016,ind_nifty200list,
SJVN Ltd.,Power,SJVN,EQ,INE002L01015,ind_nifty200list,
SRF Ltd.,Chemicals,SRF,EQ,INE647A01010,ind_nifty200list,
Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON,EQ,INE775A01035,ind_nifty200list,
Shree Cement Ltd.,Construction Materials,SHREECEM,EQ,INE070A01015,ind_nifty200list,
Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01013,ind_nifty200list,
Siemens Ltd.,Capital Goods,SIEMENS,EQ,INE003A01024,ind_nifty200list,
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS,EQ,INE073K01018,ind_nifty200list,
State Bank of India,Financial Services,SBIN,EQ,INE062A01020,ind_nifty200list,
Steel Authority of India Ltd.,Metals & Mining,SAIL,EQ,INE114A01011,ind_nifty200list,
Sun Pharmaceutical Industries Ltd.,Healthcare,SUNPHARMA,EQ,INE044A01036,ind_nifty200list,
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV,EQ,INE424H01027,ind_nifty200list,
Supreme Industries Ltd.,Capital Goods,SUPREMEIND,EQ,INE195A01028,ind_nifty200list,
Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021,ind_nifty200list,
Syngene International Ltd.,Healthcare,SYNGENE,EQ,INE398R01022,ind_nifty200list,
TVS Motor Company Ltd.,Automobile and Auto Components,TVSMOTOR,EQ,INE494B01023,ind_nifty200list,
Tata Chemicals Ltd.,Chemicals,TATACHEM,EQ,INE092A01019,ind_nifty200list,
Tata Communications Ltd.,Telecommunication,TATACOMM,EQ,INE151A01013,ind_nifty200list,
Tata Consultancy Services Ltd.,Information Technology,TCS,EQ,INE467B01029,ind_nifty200list,
Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025,ind_nifty200list,
Tata Elxsi Ltd.,Information Technology,TATAELXSI,EQ,INE670A01012,ind_nifty200list,
Tata Motors Ltd DVR,Automobile and Auto Components,TATAMTRDVR,EQ,IN9155A01020,ind_nifty200list,
Tata Motors Ltd.,Automobile and Auto Components,TATAMOTORS,EQ,INE155A01022,ind_nifty200list,
Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021,ind_nifty200list,
Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020,ind_nifty200list,
Tata Technologies Ltd.,Information Technology,TATATECH,EQ,INE142M01025,ind_nifty200list,
Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,ind_nifty200list,
Titan Company Ltd.,Consumer Durables,TITAN,EQ,INE280A01028,ind_nifty200list,
Torrent Pharmaceuticals Ltd.,Healthcare,TORNTPHARM,EQ,INE685A01028,ind_nifty200list,
Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021,ind_nifty200list,
Trent Ltd.,Consumer Services,TRENT,EQ,INE849A01020,ind_nifty200list,
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA,EQ,INE974X01010,ind_nifty200list,
UPL Ltd.,Chemicals,UPL,EQ,INE628A01036,ind_nifty200list,
UltraTech Cement Ltd.,Construction Materials,ULTRACEMCO,EQ,INE481G01011,ind_nifty200list,
Union Bank of India,Financial Services,UNIONBANK,EQ,INE692A01016,ind_nifty200list,
United Spirits Ltd.,Fast Moving Consumer Goods,UNITDSPR,EQ,INE854D01024,ind_nifty200list,
Varun Beverages Ltd.,Fast Moving Consumer Goods,VBL,EQ,INE200M01021,ind_nifty200list,
Vedanta Ltd.,Metals & Mining,VEDL,EQ,INE205A01025,ind_nifty200list,
Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016,ind_nifty200list,
Voltas Ltd.,Consumer Durables,VOLTAS,EQ,INE226A01021,ind_nifty200list,
Wipro Ltd.,Information Technology,WIPRO,EQ,INE075A01022,ind_nifty200list,
Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035,ind_nifty200list,
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL,EQ,INE256A01028,ind_nifty200list,
Zomato Ltd.,Consumer Services,ZOMATO,EQ,INE758T01015,ind_nifty200list,
Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE,EQ,INE010B01027,ind_nifty200list,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,ind_niftytotalmarket_list,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,ind_niftytotalmarket_list,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,ind_niftytotalmarket_list,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,ind_niftytotalmarket_list,
AGI Greenpac Ltd.,Capital Goods,AGI,EQ,INE415A01038,ind_niftytotalmarket_list,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,ind_niftytotalmarket_list,
APL Apollo Tubes Ltd.,Capital Goods,APLAPOLLO,EQ,INE702C01027,ind_niftytotalmarket_list,
ASK Automotive Ltd.,Automobile and Auto Components,ASKAUTOLTD,EQ,INE491J01022,ind_niftytotalmarket_list,
AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017,ind_niftytotalmarket_list,
Aarti Drugs Ltd.,Healthcare,AARTIDRUGS,EQ,INE767A01016,ind_niftytotalmarket_list,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,ind_niftytotalmarket_list,
Aarti Pharmalabs Ltd.,Healthcare,AARTIPHARM,EQ,INE0LRU01027,ind_niftytotalmarket_list,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,ind_niftytotalmarket_list,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,ind_niftytotalmarket_list,
Accelya Solutions India Ltd.,Information Technology,ACCELYA,EQ,INE793A01012,ind_niftytotalmarket_list,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,ind_niftytotalmarket_list,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,ind_niftytotalmarket_list,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,ind_niftytotalmarket_list,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,ind_niftytotalmarket_list,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,ind_niftytotalmarket_list,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,ind_niftytotalmarket_list,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,ind_niftytotalmarket_list,
Adani Wilmar Ltd.,Fast Moving Consumer Goods,AWL,EQ,INE699H01024,ind_niftytotalmarket_list,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,ind_niftytotalmarket_list,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,ind_niftytotalmarket_list,
Advanced Enzyme Tech Ltd.,Healthcare,ADVENZYMES,EQ,INE837H01020,ind_niftytotalmarket_list,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,ind_niftytotalmarket_list,
Aether Industries Ltd.,Chemicals,AETHER,EQ,INE0BWX01014,ind_niftytotalmarket_list,
Affle (India) Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,ind_niftytotalmarket_list,
Ahluwalia Contracts (India) Ltd.,Construction,AHLUCONT,EQ,INE758C01029,ind_niftytotalmarket_list,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,ind_niftytotalmarket_list,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,ind_niftytotalmarket_list,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,ind_niftytotalmarket_list,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,ind_niftytotalmarket_list,
Allcargo Logistics Ltd.,Services,ALLCARGO,EQ,INE418H01029,ind_niftytotalmarket_list,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,ind_niftytotalmarket_list,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,ind_niftytotalmarket_list,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,ind_niftytotalmarket_list,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,ind_niftytotalmarket_list,
Ami Organics Ltd.,Healthcare,AMIORG,EQ,INE00FF01017,ind_niftytotalmarket_list,
Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026,ind_niftytotalmarket_list,
Anant Raj Ltd.,Realty,ANANTRAJ,EQ,INE242C01024,ind_niftytotalmarket_list,
Angel One Ltd.,Financial Services,ANGELONE,EQ,INE732I01013,ind_niftytotalmarket_list,
Anupam Rasayan India Ltd.,Chemicals,ANURAS,EQ,INE930P01018,ind_niftytotalmarket_list,
Apar Industries Ltd.,Capital Goods,APARINDS,EQ,INE372A01015,ind_niftytotalmarket_list,
Apollo Hospitals Enterprise Ltd.,Healthcare,APOLLOHOSP,EQ,INE437A01024,ind_niftytotalmarket_list,
Apollo Tyres Ltd.,Automobile and Auto Components,APOLLOTYRE,EQ,INE438A01022,ind_niftytotalmarket_list,
Aptus Value Housing Finance India Ltd.,Financial Services,APTUS,EQ,INE852O01025,ind_niftytotalmarket_list,
Archean Chemical Industries Ltd.,Chemicals,ACI,EQ,INE128X01021,ind_niftytotalmarket_list,
Arvind Fashions Ltd.,Consumer Services,ARVINDFASN,EQ,INE955V01021,ind_niftytotalmarket_list,
Arvind Ltd.,Textiles,ARVIND,EQ,INE034A01011,ind_niftytotalmarket_list,
Asahi India Glass Ltd.,Automobile and Auto Components,ASAHIINDIA,EQ,INE439A01020,ind_niftytotalmarket_list,
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029,ind_niftytotalmarket_list,
Ashoka Buildcon Ltd.,Construction,ASHOKA,EQ,INE442H01029,ind_niftytotalmarket_list,
Asian Paints Ltd.,Consumer Durables,ASIANPAINT,EQ,INE021A01026,ind_niftytotalmarket_list,
Aster DM Healthcare Ltd.,Healthcare,ASTERDM,EQ,INE914M01019,ind_niftytotalmarket_list,
Astra Microwave Products Ltd.,Capital Goods,ASTRAMICRO,EQ,INE386C01029,ind_niftytotalmarket_list,
AstraZenca Pharma India Ltd.,Healthcare,ASTRAZEN,EQ,INE203A01020,ind_niftytotalmarket_list,
Astral Ltd.,Capital Goods,ASTRAL,EQ,INE006I01046,ind_niftytotalmarket_list,
Atul Ltd.,Chemicals,ATUL,EQ,INE100A01010,ind_niftytotalmarket_list,
Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037,ind_niftytotalmarket_list,
Avalon Technologies Ltd.,Capital Goods,AVALON,EQ,INE0LCL01028,ind_niftytotalmarket_list,
Avanti Feeds Ltd.,Fast Moving Consumer Goods,AVANTIFEED,EQ,INE871C01038,ind_niftytotalmarket_list,
Avenue Supermarts Ltd.,Consumer Services,DMART,EQ,INE192R01011,ind_niftytotalmarket_list,
Axis Bank Ltd.,Financial Services,AXISBANK,EQ,INE238A01034,ind_niftytotalmarket_list,
Azad Engineering Ltd.,Capital Goods,AZAD,EQ,INE02IJ01035,ind_niftytotalmarket_list,
BASF India Ltd.,Chemicals,BASF,EQ,INE373A01013,ind_niftytotalmarket_list,
BEML Ltd.,Capital Goods,BEML,EQ,INE258A01016,ind_niftytotalmarket_list,
BLS International Services Ltd.,Consumer Services,BLS,EQ,INE153T01027,ind_niftytotalmarket_list,
BSE Ltd.,Financial Services,BSE,EQ,INE118H01025,ind_niftytotalmarket_list,
Bajaj Auto Ltd.,Automobile and Auto Components,BAJAJ-AUTO,EQ,INE917I01010,ind_niftytotalmarket_list,
Bajaj Consumer Care Ltd.,Fast Moving Consumer Goods,BAJAJCON,EQ,INE933K01021,ind_niftytotalmarket_list,
Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01024,ind_niftytotalmarket_list,
Bajaj Finserv Ltd.,Financial Services,BAJAJFINSV,EQ,INE918I01026,ind_niftytotalmarket_list,
Bajaj Hindusthan Sugar Ltd.,Fast Moving Consumer Goods,BAJAJHIND,EQ,INE306A01021,ind_niftytotalmarket_list,
Bajaj Holdings & Investment Ltd.,Financial Services,BAJAJHLDNG,EQ,INE118A01012,ind_niftytotalmarket_list,
Balaji Amines Ltd.,Chemicals,BALAMINES,EQ,INE050E01027,ind_niftytotalmarket_list,
Balkrishna Industries Ltd.,Automobile and Auto Components,BALKRISIND,EQ,INE787D01026,ind_niftytotalmarket_list,
Balmer Lawrie & Co. Ltd.,Diversified,BALMLAWRIE,EQ,INE164A01016,ind_niftytotalmarket_list,
Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,BALRAMCHIN,EQ,INE119A01028,ind_niftytotalmarket_list,
Banco Products (India) Ltd.,Automobile and Auto Components,BANCOINDIA,EQ,INE213C01025,ind_niftytotalmarket_list,
Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014,ind_niftytotalmarket_list,
Bank of Baroda,Financial Services,BANKBARODA,EQ,INE028A01039,ind_niftytotalmarket_list,
Bank of India,Financial Services,BANKINDIA,EQ,INE084A01016,ind_niftytotalmarket_list,
Bank of Maharashtra,Financial Services,MAHABANK,EQ,INE457A01014,ind_niftytotalmarket_list,
Barbeque Nation Hospitality Ltd.,Consumer Services,BARBEQUE,EQ,INE382M01027,ind_niftytotalmarket_list,
Bata India Ltd.,Consumer Durables,BATAINDIA,EQ,INE176A01028,ind_niftytotalmarket_list,
Bayer Cropscience Ltd.,Chemicals,BAYERCROP,EQ,INE462A01022,ind_niftytotalmarket_list,
Berger Paints India Ltd.,Consumer Durables,BERGEPAINT,EQ,INE463A01038,ind_niftytotalmarket_list,
Bhansali Engineering Polymers Ltd.,Chemicals,BEPL,EQ,INE922A01025,ind_niftytotalmarket_list,
Bharat Dynamics Ltd.,Capital Goods,BDL,EQ,INE171Z01026,ind_niftytotalmarket_list,
Bharat Electronics Ltd.,Capital Goods,BEL,EQ,INE263A01024,ind_niftytotalmarket_list,
Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025,ind_niftytotalmarket_list,
Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026,ind_niftytotalmarket_list,
Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,BPCL,EQ,INE029A01011,ind_niftytotalmarket_list,
Bharti Airtel Ltd.,Telecommunication,BHARTIARTL,EQ,INE397D01024,ind_niftytotalmarket_list,
Bikaji Foods International Ltd.,Fast Moving Consumer Goods,BIKAJI,EQ,INE00E101023,ind_niftytotalmarket_list,
Biocon Ltd.,Healthcare,BIOCON,EQ,INE376G01013,ind_niftytotalmarket_list,
Birla Corporation Ltd.,Construction Materials,BIRLACORPN,EQ,INE340A01012,ind_niftytotalmarket_list,
Birlasoft Ltd.,Information Technology,BSOFT,EQ,INE836A01035,ind_niftytotalmarket_list,
Blue Dart Express Ltd.,Services,BLUEDART,EQ,INE233B01017,ind_niftytotalmarket_list,
Blue Jet Healthcare Ltd.,Healthcare,BLUEJET,EQ,INE0KBH01020,ind_niftytotalmarket_list,
Blue Star Ltd.,Consumer Durables,BLUESTARCO,EQ,INE472A01039,ind_niftytotalmarket_list,
Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,BBTC,EQ,INE050A01025,ind_niftytotalmarket_list,
Bombay Dyeing & Manufacturing Co. Ltd.,Textiles,BOMDYEING,EQ,INE032A01023,ind_niftytotalmarket_list,
Borosil Renewables Ltd.,Capital Goods,BORORENEW,EQ,INE666D01022,ind_niftytotalmarket_list,
Bosch Ltd.,Automobile and Auto Components,BOSCHLTD,EQ,INE323A01026,ind_niftytotalmarket_list,
Brigade Enterprises Ltd.,Realty,BRIGADE,EQ,INE791I01019,ind_niftytotalmarket_list,
Britannia Industries Ltd.,Fast Moving Consumer Goods,BRITANNIA,EQ,INE216A01030,ind_niftytotalmarket_list,
C.E. Info Systems Ltd.,Information Technology,MAPMYINDIA,EQ,INE0BV301023,ind_niftytotalmarket_list,
CARE Ratings Ltd.,Financial Services,CARERATING,EQ,INE752H01013,ind_niftytotalmarket_list,
CCL Products (I) Ltd.,Fast Moving Consumer Goods,CCL,EQ,INE421D01022,ind_niftytotalmarket_list,
CESC Ltd.,Power,CESC,EQ,INE486A01021,ind_niftytotalmarket_list,
CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER,EQ,INE067A01029,ind_niftytotalmarket_list,
CIE Automotive India Ltd.,Automobile and Auto Components,CIEINDIA,EQ,INE536H01010,ind_niftytotalmarket_list,
CMS Info Systems Ltd.,Services,CMSINFO,EQ,INE925R01014,ind_niftytotalmarket_list,
CRISIL Ltd.,Financial Services,CRISIL,EQ,INE007A01025,ind_niftytotalmarket_list,
